Time,precip_mm_ERA5_12km,BARROW AIRPORT,month
2010-02-16,0.242,0.254,Feb
2010-02-17,0.057,0.254,Feb
2010-02-18,0.028,0.254,Feb
2010-02-19,6.224,3.810,Feb
2010-02-20,9.801,2.286,Feb
2010-02-21,0.117,0.508,Feb
2010-02-22,0.041,0.000,Feb
2010-02-23,0.099,0.254,Feb
2010-02-24,0.049,0.000,Feb
2010-02-25,0.259,0.254,Feb
2010-02-26,0.438,0.254,Feb
2010-02-27,0.965,0.254,Feb
2010-02-28,0.418,0.000,Feb
2010-03-01,1.104,0.000,Mar
2010-03-02,1.626,0.508,Mar
2010-03-03,1.112,0.254,Mar
2010-03-04,0.032,0.254,Mar
2010-03-05,0.743,0.254,Mar
2010-03-06,0.377,0.254,Mar
2010-03-07,0.886,0.254,Mar
2010-03-08,0.060,0.254,Mar
2010-03-09,0.017,0.000,Mar
2010-03-10,1.872,1.016,Mar
2010-03-11,3.117,0.254,Mar
2010-03-12,0.719,0.254,Mar
2010-03-13,1.134,0.254,Mar
2010-03-14,0.015,0.254,Mar
2010-03-15,0.022,0.000,Mar
2010-03-16,0.000,0.000,Mar
2010-03-17,0.000,0.000,Mar
2010-03-18,0.000,0.000,Mar
2010-03-19,0.001,0.254,Mar
2010-03-20,0.000,0.000,Mar
2010-03-21,0.000,0.000,Mar
2010-03-22,0.001,0.000,Mar
2010-03-23,0.002,0.000,Mar
2010-03-24,0.000,0.000,Mar
2010-03-25,0.000,0.254,Mar
2010-03-26,0.096,0.508,Mar
2010-03-27,0.917,0.254,Mar
2010-03-28,3.773,0.254,Mar
2010-03-29,0.750,0.254,Mar
2010-03-30,0.557,0.508,Mar
2010-03-31,0.910,0.508,Mar
2010-04-01,0.233,0.254,Apr
2010-04-02,0.202,0.254,Apr
2010-04-03,0.430,0.254,Apr
2010-04-04,0.790,0.254,Apr
2010-04-05,0.718,0.254,Apr
2010-04-06,0.121,0.254,Apr
2010-04-07,0.043,0.254,Apr
2010-04-08,0.085,0.000,Apr
2010-04-09,0.038,0.000,Apr
2010-04-10,0.545,0.254,Apr
2010-04-11,1.223,0.254,Apr
2010-04-12,0.103,0.000,Apr
2010-04-13,0.416,0.000,Apr
2010-04-14,0.103,0.254,Apr
2010-04-15,0.846,0.254,Apr
2010-04-16,0.012,0.254,Apr
2010-04-17,0.011,0.254,Apr
2010-04-18,0.003,0.000,Apr
2010-04-19,0.094,0.254,Apr
2010-04-20,0.065,0.254,Apr
2010-04-21,7.390,7.112,Apr
2010-04-22,0.066,0.254,Apr
2010-04-23,0.023,0.000,Apr
2010-04-24,4.576,1.524,Apr
2010-04-25,2.837,0.254,Apr
2010-04-26,0.057,0.254,Apr
2010-04-27,1.360,0.254,Apr
2010-04-28,0.075,0.254,Apr
2010-04-29,0.175,0.254,Apr
2010-04-30,0.105,0.000,Apr
2010-05-01,0.172,0.254,May
2010-05-02,0.049,0.254,May
2010-05-03,0.160,0.254,May
2010-05-04,0.199,0.254,May
2010-05-05,0.004,0.254,May
2010-05-06,0.043,0.254,May
2010-05-07,0.058,0.000,May
2010-05-08,0.041,0.254,May
2010-05-09,0.011,0.254,May
2010-05-10,0.302,0.254,May
2010-05-11,0.004,0.254,May
2010-05-12,0.003,0.000,May
2010-05-13,0.006,0.000,May
2010-05-14,0.128,0.254,May
2010-05-15,0.012,0.254,May
2010-05-16,0.011,0.254,May
2010-05-17,0.007,0.254,May
2010-05-18,0.040,0.254,May
2010-05-19,0.019,0.254,May
2010-05-20,0.056,0.254,May
2010-05-21,0.244,0.254,May
2010-05-22,0.978,0.254,May
2010-05-23,5.842,0.762,May
2010-05-24,0.095,0.254,May
2010-05-25,0.647,0.254,May
2010-05-26,0.132,0.254,May
2010-05-27,0.533,0.254,May
2010-05-28,0.474,7.620,May
2010-05-29,0.128,0.000,May
2010-05-30,0.278,0.000,May
2010-05-31,6.186,4.064,May
2010-06-01,9.778,3.810,Jun
2010-06-02,0.830,0.254,Jun
2010-06-03,0.906,0.254,Jun
2010-06-04,0.170,0.254,Jun
2010-06-05,0.001,0.254,Jun
2010-06-06,0.384,0.000,Jun
2010-06-07,0.423,0.000,Jun
2010-06-08,0.344,0.000,Jun
2010-06-09,0.332,0.000,Jun
2010-06-10,0.366,0.000,Jun
2010-06-11,0.711,0.508,Jun
2010-06-12,0.666,0.000,Jun
2010-06-13,0.455,0.000,Jun
2010-06-14,0.252,0.254,Jun
2010-06-15,0.001,0.000,Jun
2010-06-16,0.032,0.000,Jun
2010-06-17,0.186,0.000,Jun
2010-06-18,0.560,0.254,Jun
2010-06-19,0.415,0.254,Jun
2010-06-20,0.173,0.254,Jun
2010-06-21,0.180,0.000,Jun
2010-06-22,0.141,0.000,Jun
2010-06-23,0.081,0.254,Jun
2010-06-24,0.147,0.254,Jun
2010-06-25,0.320,0.000,Jun
2010-06-26,0.363,0.254,Jun
2010-06-27,0.110,0.254,Jun
2010-06-28,0.412,0.000,Jun
2010-06-29,0.569,0.000,Jun
2010-06-30,2.546,0.000,Jun
2010-07-01,0.761,0.000,Jul
2010-07-02,0.875,0.000,Jul
2010-07-03,0.520,0.000,Jul
2010-07-04,0.263,0.254,Jul
2010-07-05,0.189,0.254,Jul
2010-07-06,1.373,0.508,Jul
2010-07-07,0.233,0.254,Jul
2010-07-08,0.010,0.000,Jul
2010-07-09,0.245,0.254,Jul
2010-07-10,0.939,0.254,Jul
2010-07-11,0.692,0.254,Jul
2010-07-12,0.007,0.254,Jul
2010-07-13,0.022,0.254,Jul
2010-07-14,0.030,0.254,Jul
2010-07-15,1.549,1.524,Jul
2010-07-16,10.037,10.160,Jul
2010-07-17,1.457,0.254,Jul
2010-07-18,3.970,4.826,Jul
2010-07-19,9.770,19.304,Jul
2010-07-20,0.112,0.000,Jul
2010-07-21,0.127,0.254,Jul
2010-07-22,1.757,3.810,Jul
2010-07-23,0.386,0.000,Jul
2010-07-24,0.223,0.000,Jul
2010-07-25,0.071,0.000,Jul
2010-07-26,0.065,0.000,Jul
2010-07-27,0.219,0.000,Jul
2010-07-28,0.275,0.254,Jul
2010-07-29,0.997,0.254,Jul
2010-07-30,0.103,0.762,Jul
2010-07-31,0.857,0.254,Jul
2010-08-01,0.525,0.000,Aug
2010-08-02,0.135,0.000,Aug
2010-08-03,0.130,0.254,Aug
2010-08-04,0.373,0.000,Aug
2010-08-05,0.262,0.000,Aug
2010-08-06,2.877,1.270,Aug
2010-08-07,0.038,0.254,Aug
2010-08-08,0.116,0.254,Aug
2010-08-09,0.000,0.254,Aug
2010-08-10,0.466,0.254,Aug
2010-08-11,0.322,0.254,Aug
2010-08-12,7.633,4.826,Aug
2010-08-13,2.642,1.270,Aug
2010-08-14,0.179,0.000,Aug
2010-08-15,0.349,0.254,Aug
2010-08-16,0.558,0.254,Aug
2010-08-17,0.443,0.254,Aug
2010-08-18,1.753,0.254,Aug
2010-08-19,0.071,0.254,Aug
2010-08-20,0.392,0.508,Aug
2010-08-21,0.206,0.254,Aug
2010-08-22,0.089,0.254,Aug
2010-08-23,0.311,0.000,Aug
2010-08-24,0.105,0.000,Aug
2010-08-25,0.119,0.254,Aug
2010-08-26,0.220,0.254,Aug
2010-08-27,0.438,0.254,Aug
2010-08-28,0.322,0.254,Aug
2010-08-29,0.269,0.254,Aug
2010-08-30,0.001,0.254,Aug
2010-08-31,0.000,0.254,Aug
2010-09-01,0.000,0.254,Sep
2010-09-02,0.007,0.000,Sep
2010-09-03,0.005,0.254,Sep
2010-09-04,0.459,0.254,Sep
2010-09-05,0.262,0.508,Sep
2010-09-06,0.219,0.000,Sep
2010-09-07,0.189,0.000,Sep
2010-09-08,0.394,0.254,Sep
2010-09-09,0.445,0.254,Sep
2010-09-10,0.200,0.000,Sep
2010-09-11,0.652,0.254,Sep
2010-09-12,0.161,1.270,Sep
2010-09-13,0.096,0.000,Sep
2010-09-14,0.281,0.000,Sep
2010-09-15,0.632,0.254,Sep
2010-09-16,0.545,0.508,Sep
2010-09-17,0.137,0.254,Sep
2010-09-18,0.001,0.254,Sep
2010-09-19,0.033,0.254,Sep
2010-09-20,0.000,0.254,Sep
2010-09-21,0.001,0.254,Sep
2010-09-22,0.004,0.254,Sep
2010-09-23,0.012,0.254,Sep
2010-09-24,0.085,0.254,Sep
2010-09-25,1.351,1.016,Sep
2010-09-26,0.662,1.778,Sep
2010-09-27,1.046,1.778,Sep
2010-09-28,0.029,4.064,Sep
2010-09-29,1.387,2.794,Sep
2010-09-30,0.004,0.254,Sep
2010-10-01,0.000,0.000,Oct
2010-10-02,0.102,0.254,Oct
2010-10-03,0.165,0.254,Oct
2010-10-04,0.511,0.254,Oct
2010-10-05,0.209,0.254,Oct
2010-10-06,0.146,0.254,Oct
2010-10-07,1.015,1.524,Oct
2010-10-08,0.685,0.508,Oct
2010-10-09,0.447,0.762,Oct
2010-10-10,0.503,1.270,Oct
2010-10-11,0.041,0.762,Oct
2010-10-12,0.375,0.254,Oct
2010-10-13,0.419,0.254,Oct
2010-10-14,0.007,0.254,Oct
2010-10-15,0.498,0.254,Oct
2010-10-16,0.792,0.254,Oct
2010-10-17,0.916,0.508,Oct
2010-10-18,0.961,0.508,Oct
2010-10-19,0.800,0.762,Oct
2010-10-20,2.223,0.254,Oct
2010-10-21,0.651,0.254,Oct
2010-10-22,0.186,0.254,Oct
2010-10-23,0.156,0.254,Oct
2010-10-24,0.162,0.254,Oct
2010-10-25,0.722,0.254,Oct
2010-10-26,0.107,0.254,Oct
2010-10-27,0.322,0.254,Oct
2010-10-28,0.009,0.254,Oct
2010-10-29,0.334,0.254,Oct
2010-10-30,0.589,0.254,Oct
2010-10-31,0.337,1.016,Oct
2010-11-01,0.636,0.762,Nov
2010-11-02,0.063,0.254,Nov
2010-11-03,0.767,0.254,Nov
2010-11-04,0.461,1.524,Nov
2010-11-05,0.179,0.254,Nov
2010-11-06,0.669,0.254,Nov
2010-11-07,1.028,0.254,Nov
2010-11-08,2.486,1.270,Nov
2010-11-09,0.273,0.254,Nov
2010-11-10,0.172,0.254,Nov
2010-11-11,0.061,0.254,Nov
2010-11-12,0.006,0.254,Nov
2010-11-13,0.015,0.254,Nov
2010-11-14,0.020,0.254,Nov
2010-11-15,0.304,0.254,Nov
2010-11-16,0.824,0.762,Nov
2010-11-17,7.874,7.874,Nov
2010-11-18,0.006,0.254,Nov
2010-11-19,1.886,1.016,Nov
2010-11-20,4.950,2.794,Nov
2010-11-21,3.480,0.508,Nov
2010-11-22,3.142,2.794,Nov
2010-11-23,0.760,0.254,Nov
2010-11-24,0.069,0.254,Nov
2010-11-25,0.003,0.254,Nov
2010-11-26,0.117,0.254,Nov
2010-11-27,0.183,0.508,Nov
2010-11-28,0.102,0.254,Nov
2010-11-29,0.160,0.254,Nov
2010-11-30,0.024,0.254,Nov
2010-12-01,0.975,1.016,Dec
2010-12-02,0.034,0.000,Dec
2010-12-03,0.049,0.254,Dec
2010-12-04,0.067,0.000,Dec
2010-12-05,0.050,0.000,Dec
2010-12-06,0.030,0.254,Dec
2010-12-07,0.028,0.000,Dec
2010-12-08,0.162,0.254,Dec
2010-12-09,1.725,0.508,Dec
2010-12-10,0.681,0.508,Dec
2010-12-11,0.059,0.254,Dec
2010-12-12,4.261,0.508,Dec
2010-12-13,0.327,0.254,Dec
2010-12-14,0.232,0.254,Dec
2010-12-15,0.179,0.254,Dec
2010-12-16,0.222,0.254,Dec
2010-12-17,0.015,0.254,Dec
2010-12-18,0.009,0.000,Dec
2010-12-19,0.459,0.254,Dec
2010-12-20,0.346,0.254,Dec
2010-12-21,0.865,0.254,Dec
2010-12-22,0.131,0.254,Dec
2010-12-23,0.033,0.000,Dec
2010-12-24,0.096,0.000,Dec
2010-12-25,0.091,0.254,Dec
2010-12-26,0.169,0.254,Dec
2010-12-27,0.229,0.254,Dec
2010-12-28,0.436,0.254,Dec
2010-12-29,0.369,0.254,Dec
2010-12-30,0.222,0.254,Dec
2010-12-31,0.139,0.254,Dec
2011-01-01,0.427,0.254,Jan
2011-01-02,2.803,2.794,Jan
2011-01-03,0.081,0.254,Jan
2011-01-04,0.004,0.254,Jan
2011-01-05,0.211,0.254,Jan
2011-01-06,0.465,1.524,Jan
2011-01-07,0.540,0.254,Jan
2011-01-08,0.006,0.254,Jan
2011-01-09,1.996,0.254,Jan
2011-01-10,0.005,0.254,Jan
2011-01-11,0.083,0.254,Jan
2011-01-12,0.000,0.000,Jan
2011-01-13,0.000,0.000,Jan
2011-01-14,0.000,0.000,Jan
2011-01-15,0.040,0.254,Jan
2011-01-16,0.292,0.508,Jan
2011-01-17,0.125,0.254,Jan
2011-01-18,0.252,0.254,Jan
2011-01-19,0.406,0.254,Jan
2011-01-20,0.547,0.254,Jan
2011-01-21,0.562,0.254,Jan
2011-01-22,0.171,0.254,Jan
2011-01-23,0.054,0.254,Jan
2011-01-24,0.050,0.254,Jan
2011-01-25,0.075,0.000,Jan
2011-01-26,0.074,0.000,Jan
2011-01-27,0.077,0.000,Jan
2011-01-28,0.022,0.000,Jan
2011-01-29,0.000,0.254,Jan
2011-01-30,0.006,0.000,Jan
2011-01-31,0.007,0.254,Jan
2011-02-01,0.495,0.254,Feb
2011-02-02,3.128,0.254,Feb
2011-02-03,0.015,0.254,Feb
2011-02-04,0.012,0.254,Feb
2011-02-05,0.066,0.254,Feb
2011-02-06,0.019,0.000,Feb
2011-02-07,0.019,0.000,Feb
2011-02-08,0.182,0.508,Feb
2011-02-09,1.583,0.254,Feb
2011-02-10,1.188,0.508,Feb
2011-02-11,0.455,0.254,Feb
2011-02-12,0.430,0.254,Feb
2011-02-13,1.652,0.508,Feb
2011-02-14,0.127,1.270,Feb
2011-02-15,0.043,0.000,Feb
2011-02-16,0.806,0.508,Feb
2011-02-17,0.635,0.254,Feb
2011-02-18,1.009,2.286,Feb
2011-02-19,0.210,0.254,Feb
2011-02-20,0.042,0.254,Feb
2011-02-21,0.482,0.762,Feb
2011-02-22,0.494,0.254,Feb
2011-02-23,5.340,3.810,Feb
2011-02-24,7.810,2.794,Feb
2011-02-25,1.805,2.286,Feb
2011-02-26,0.086,0.000,Feb
2011-02-27,0.301,0.254,Feb
2011-02-28,0.234,0.000,Feb
2011-03-01,0.973,2.540,Mar
2011-03-02,0.102,0.254,Mar
2011-03-03,0.001,0.254,Mar
2011-03-04,0.034,0.254,Mar
2011-03-05,0.001,0.000,Mar
2011-03-06,0.013,0.000,Mar
2011-03-07,0.025,0.254,Mar
2011-03-08,0.054,0.254,Mar
2011-03-09,0.018,0.000,Mar
2011-03-10,0.000,0.000,Mar
2011-03-11,0.000,0.000,Mar
2011-03-12,0.002,0.000,Mar
2011-03-13,0.011,0.000,Mar
2011-03-14,0.001,0.000,Mar
2011-03-15,0.014,0.000,Mar
2011-03-16,0.055,0.254,Mar
2011-03-17,0.019,0.254,Mar
2011-03-18,0.001,0.000,Mar
2011-03-19,0.003,0.000,Mar
2011-03-20,0.053,0.000,Mar
2011-03-21,0.000,0.000,Mar
2011-03-22,0.000,0.000,Mar
2011-03-23,0.041,0.254,Mar
2011-03-24,0.525,0.254,Mar
2011-03-25,0.098,0.254,Mar
2011-03-26,1.104,0.254,Mar
2011-03-27,1.027,1.016,Mar
2011-03-28,0.126,0.254,Mar
2011-03-29,0.102,0.254,Mar
2011-03-30,3.763,3.302,Mar
2011-03-31,0.060,0.000,Mar
2011-04-01,0.030,0.000,Apr
2011-04-02,0.020,0.000,Apr
2011-04-03,0.016,0.000,Apr
2011-04-04,0.087,0.254,Apr
2011-04-05,0.117,0.254,Apr
2011-04-06,0.114,0.000,Apr
2011-04-07,0.032,0.000,Apr
2011-04-08,0.001,0.254,Apr
2011-04-09,0.018,0.000,Apr
2011-04-10,0.013,0.000,Apr
2011-04-11,0.051,0.000,Apr
2011-04-12,0.004,0.000,Apr
2011-04-13,0.000,0.000,Apr
2011-04-14,0.005,0.000,Apr
2011-04-15,0.009,0.000,Apr
2011-04-16,0.008,0.000,Apr
2011-04-17,0.000,0.254,Apr
2011-04-18,0.257,0.000,Apr
2011-04-19,0.008,0.254,Apr
2011-04-20,0.253,0.254,Apr
2011-04-21,0.248,0.254,Apr
2011-04-22,0.018,0.000,Apr
2011-04-23,0.014,0.000,Apr
2011-04-24,0.003,0.254,Apr
2011-04-25,0.332,0.254,Apr
2011-04-26,0.030,0.254,Apr
2011-04-27,0.112,0.000,Apr
2011-04-28,0.001,0.000,Apr
2011-04-29,0.000,0.000,Apr
2011-04-30,0.025,0.254,Apr
2011-05-01,0.014,0.254,May
2011-05-02,0.091,0.254,May
2011-05-03,0.261,0.762,May
2011-05-04,0.822,0.254,May
2011-05-05,0.029,0.254,May
2011-05-06,0.081,0.000,May
2011-05-07,0.009,0.254,May
2011-05-08,0.022,0.254,May
2011-05-09,0.060,0.254,May
2011-05-10,0.070,0.254,May
2011-05-11,0.009,0.254,May
2011-05-12,0.370,0.254,May
2011-05-13,0.000,0.000,May
2011-05-14,0.012,0.254,May
2011-05-15,0.095,0.254,May
2011-05-16,0.223,0.254,May
2011-05-17,0.239,0.254,May
2011-05-18,0.645,0.254,May
2011-05-19,0.328,0.000,May
2011-05-20,0.413,0.254,May
2011-05-21,0.227,0.254,May
2011-05-22,0.712,0.000,May
2011-05-23,0.384,0.254,May
2011-05-24,0.298,0.000,May
2011-05-25,0.707,0.000,May
2011-05-26,0.643,0.000,May
2011-05-27,0.532,0.000,May
2011-05-28,0.258,0.000,May
2011-05-29,0.177,0.000,May
2011-05-30,0.187,0.000,May
2011-05-31,0.508,0.254,May
2011-06-01,0.000,0.254,Jun
2011-06-02,0.000,0.000,Jun
2011-06-03,0.000,0.000,Jun
2011-06-04,0.004,0.000,Jun
2011-06-05,0.000,0.000,Jun
2011-06-06,0.002,0.000,Jun
2011-06-07,0.000,0.254,Jun
2011-06-08,0.000,0.254,Jun
2011-06-09,0.000,0.254,Jun
2011-06-10,0.000,0.254,Jun
2011-06-11,0.018,0.254,Jun
2011-06-12,0.052,0.508,Jun
2011-06-13,0.146,0.254,Jun
2011-06-14,0.621,1.524,Jun
2011-06-15,4.766,6.096,Jun
2011-06-16,0.654,2.286,Jun
2011-06-17,0.514,0.508,Jun
2011-06-18,0.379,0.000,Jun
2011-06-19,0.482,0.000,Jun
2011-06-20,0.461,0.000,Jun
2011-06-21,0.437,0.254,Jun
2011-06-22,0.593,0.000,Jun
2011-06-23,7.837,2.794,Jun
2011-06-24,11.037,0.254,Jun
2011-06-25,0.406,0.000,Jun
2011-06-26,0.398,0.000,Jun
2011-06-27,0.251,0.000,Jun
2011-06-28,0.011,0.000,Jun
2011-06-29,0.043,0.254,Jun
2011-06-30,0.113,0.254,Jun
2011-07-01,6.622,1.016,Jul
2011-07-02,0.268,0.254,Jul
2011-07-03,0.349,0.254,Jul
2011-07-04,0.171,0.254,Jul
2011-07-05,0.331,0.000,Jul
2011-07-06,0.248,0.000,Jul
2011-07-07,0.278,0.000,Jul
2011-07-08,0.146,0.000,Jul
2011-07-09,0.069,0.000,Jul
2011-07-10,0.136,0.000,Jul
2011-07-11,0.163,0.254,Jul
2011-07-12,2.538,1.270,Jul
2011-07-13,8.991,9.398,Jul
2011-07-14,0.182,0.254,Jul
2011-07-15,0.621,0.254,Jul
2011-07-16,0.665,0.254,Jul
2011-07-17,3.735,1.270,Jul
2011-07-18,0.198,0.000,Jul
2011-07-19,0.136,0.254,Jul
2011-07-20,3.246,0.254,Jul
2011-07-21,1.275,3.048,Jul
2011-07-22,0.544,0.254,Jul
2011-07-23,0.127,0.254,Jul
2011-07-24,0.283,0.254,Jul
2011-07-25,0.109,0.254,Jul
2011-07-26,0.020,0.254,Jul
2011-07-27,0.004,0.254,Jul
2011-07-28,0.340,1.524,Jul
2011-07-29,9.609,8.382,Jul
2011-07-30,0.055,0.508,Jul
2011-07-31,1.401,1.778,Jul
2011-08-01,1.206,4.572,Aug
2011-08-02,7.136,0.254,Aug
2011-08-03,0.009,0.254,Aug
2011-08-04,0.743,1.524,Aug
2011-08-05,0.350,2.286,Aug
2011-08-06,0.061,0.254,Aug
2011-08-07,0.083,0.000,Aug
2011-08-08,0.324,0.254,Aug
2011-08-09,0.116,3.302,Aug
2011-08-10,0.169,0.254,Aug
2011-08-11,0.016,0.254,Aug
2011-08-12,0.478,0.254,Aug
2011-08-13,0.445,0.254,Aug
2011-08-14,0.046,0.254,Aug
2011-08-15,0.028,0.254,Aug
2011-08-16,0.010,0.254,Aug
2011-08-17,0.000,0.254,Aug
2011-08-18,0.004,0.762,Aug
2011-08-19,0.005,0.254,Aug
2011-08-20,0.289,0.508,Aug
2011-08-21,0.180,0.762,Aug
2011-08-22,0.000,0.254,Aug
2011-08-23,0.005,0.508,Aug
2011-08-24,0.017,0.254,Aug
2011-08-25,0.012,0.254,Aug
2011-08-26,2.265,0.762,Aug
2011-08-27,0.339,0.254,Aug
2011-08-28,2.964,4.572,Aug
2011-08-29,0.150,0.000,Aug
2011-08-30,0.947,0.254,Aug
2011-08-31,0.487,0.000,Aug
2011-09-01,0.290,1.270,Sep
2011-09-02,0.090,1.270,Sep
2011-09-03,0.096,0.000,Sep
2011-09-04,0.002,0.254,Sep
2011-09-05,0.008,0.254,Sep
2011-09-06,0.004,1.778,Sep
2011-09-07,0.001,0.254,Sep
2011-09-08,0.055,0.508,Sep
2011-09-09,0.352,1.778,Sep
2011-09-10,8.258,7.112,Sep
2011-09-11,1.389,1.778,Sep
2011-09-12,0.000,0.000,Sep
2011-09-13,0.105,0.000,Sep
2011-09-14,0.128,0.254,Sep
2011-09-15,0.314,0.254,Sep
2011-09-16,0.108,0.254,Sep
2011-09-17,0.504,0.762,Sep
2011-09-18,0.050,0.254,Sep
2011-09-19,0.001,0.254,Sep
2011-09-20,0.010,0.254,Sep
2011-09-21,0.366,0.762,Sep
2011-09-22,0.267,0.254,Sep
2011-09-23,0.000,0.254,Sep
2011-09-24,0.137,0.508,Sep
2011-09-25,0.727,0.762,Sep
2011-09-26,1.403,1.270,Sep
2011-09-27,1.491,1.778,Sep
2011-09-28,0.272,0.254,Sep
2011-09-29,0.620,0.254,Sep
2011-09-30,0.394,1.270,Sep
2011-10-01,0.484,3.048,Oct
2011-10-02,0.221,0.000,Oct
2011-10-03,2.391,1.778,Oct
2011-10-04,7.279,2.794,Oct
2011-10-05,0.679,0.254,Oct
2011-10-06,1.249,0.254,Oct
2011-10-07,1.283,0.254,Oct
2011-10-08,0.214,0.254,Oct
2011-10-09,0.022,2.540,Oct
2011-10-10,1.019,0.254,Oct
2011-10-11,0.302,0.254,Oct
2011-10-12,0.034,0.254,Oct
2011-10-13,0.176,1.016,Oct
2011-10-14,0.990,0.254,Oct
2011-10-15,0.661,0.762,Oct
2011-10-16,4.048,2.032,Oct
2011-10-17,5.432,0.762,Oct
2011-10-18,7.132,1.778,Oct
2011-10-19,5.597,0.508,Oct
2011-10-20,3.723,2.286,Oct
2011-10-21,1.407,1.016,Oct
2011-10-22,2.948,1.270,Oct
2011-10-23,0.267,0.254,Oct
2011-10-24,1.385,0.254,Oct
2011-10-25,0.412,1.270,Oct
2011-10-26,0.362,0.254,Oct
2011-10-27,1.018,0.508,Oct
2011-10-28,1.301,0.254,Oct
2011-10-29,0.762,0.254,Oct
2011-10-30,0.864,1.270,Oct
2011-10-31,3.190,1.270,Oct
2011-11-01,0.867,1.778,Nov
2011-11-02,1.756,0.508,Nov
2011-11-03,0.224,1.016,Nov
2011-11-04,0.076,0.762,Nov
2011-11-05,0.564,0.254,Nov
2011-11-06,0.002,0.254,Nov
2011-11-07,0.112,0.254,Nov
2011-11-08,0.037,0.000,Nov
2011-11-09,0.137,0.254,Nov
2011-11-10,0.367,0.762,Nov
2011-11-11,0.157,0.254,Nov
2011-11-12,0.378,0.254,Nov
2011-11-13,0.221,0.254,Nov
2011-11-14,0.062,0.254,Nov
2011-11-15,0.488,0.254,Nov
2011-11-16,0.101,0.254,Nov
2011-11-17,0.028,0.000,Nov
2011-11-18,0.773,0.254,Nov
2011-11-19,0.306,0.508,Nov
2011-11-20,0.377,0.254,Nov
2011-11-21,0.294,0.254,Nov
2011-11-22,0.104,0.000,Nov
2011-11-23,0.120,0.000,Nov
2011-11-24,0.237,0.254,Nov
2011-11-25,0.147,0.254,Nov
2011-11-26,0.054,0.000,Nov
2011-11-27,0.039,0.000,Nov
2011-11-28,0.205,0.000,Nov
2011-11-29,0.120,0.254,Nov
2011-11-30,0.407,0.254,Nov
2011-12-01,1.242,0.254,Dec
2011-12-02,0.297,0.254,Dec
2011-12-03,0.172,0.254,Dec
2011-12-04,12.898,8.382,Dec
2011-12-05,2.237,0.762,Dec
2011-12-06,0.223,0.254,Dec
2011-12-07,0.079,0.254,Dec
2011-12-08,2.992,0.762,Dec
2011-12-09,3.022,2.286,Dec
2011-12-10,0.387,0.254,Dec
2011-12-11,1.309,1.016,Dec
2011-12-12,1.816,0.254,Dec
2011-12-13,0.008,0.254,Dec
2011-12-14,0.126,0.254,Dec
2011-12-15,0.128,0.254,Dec
2011-12-16,0.074,0.254,Dec
2011-12-17,0.064,0.254,Dec
2011-12-18,0.142,0.254,Dec
2011-12-19,0.193,0.254,Dec
2011-12-20,0.076,0.254,Dec
2011-12-21,0.059,0.254,Dec
2011-12-22,0.346,0.254,Dec
2011-12-23,0.288,0.254,Dec
2011-12-24,0.194,0.254,Dec
2011-12-25,0.062,0.254,Dec
2011-12-26,0.589,0.254,Dec
2011-12-27,0.944,0.508,Dec
2011-12-28,0.710,0.254,Dec
2011-12-29,1.908,0.254,Dec
2011-12-30,1.437,0.254,Dec
2011-12-31,0.238,0.254,Dec
2012-01-01,0.188,0.254,Jan
2012-01-02,1.686,0.254,Jan
2012-01-03,0.327,0.254,Jan
2012-01-04,0.293,0.254,Jan
2012-01-05,2.817,1.778,Jan
2012-01-06,0.378,0.254,Jan
2012-01-07,3.512,1.016,Jan
2012-01-08,1.981,1.016,Jan
2012-01-09,0.576,0.254,Jan
2012-01-10,0.021,0.000,Jan
2012-01-11,1.608,0.508,Jan
2012-01-12,0.215,0.254,Jan
2012-01-13,0.533,0.254,Jan
2012-01-14,0.362,0.254,Jan
2012-01-15,0.079,0.000,Jan
2012-01-16,0.025,0.000,Jan
2012-01-17,0.002,0.000,Jan
2012-01-18,0.457,0.254,Jan
2012-01-19,0.007,0.000,Jan
2012-01-20,0.171,0.254,Jan
2012-01-21,0.474,0.254,Jan
2012-01-22,0.072,0.254,Jan
2012-01-23,0.056,0.000,Jan
2012-01-24,0.130,0.000,Jan
2012-01-25,0.197,0.000,Jan
2012-01-26,0.152,0.254,Jan
2012-01-27,0.498,0.254,Jan
2012-01-28,0.729,0.254,Jan
2012-01-29,0.641,0.254,Jan
2012-01-30,0.236,0.254,Jan
2012-01-31,0.292,0.254,Jan
2012-02-01,0.146,0.254,Feb
2012-02-02,2.023,0.254,Feb
2012-02-03,4.731,1.016,Feb
2012-02-04,0.182,0.254,Feb
2012-02-05,0.957,0.254,Feb
2012-02-06,0.132,0.000,Feb
2012-02-07,0.003,0.254,Feb
2012-02-08,0.010,0.254,Feb
2012-02-09,1.733,1.524,Feb
2012-02-10,0.230,0.254,Feb
2012-02-11,0.061,0.254,Feb
2012-02-12,0.245,0.508,Feb
2012-02-13,0.811,0.254,Feb
2012-02-14,1.065,0.762,Feb
2012-02-15,2.377,0.254,Feb
2012-02-16,0.168,0.508,Feb
2012-02-17,0.078,0.254,Feb
2012-02-18,0.616,0.254,Feb
2012-02-19,0.175,0.254,Feb
2012-02-20,0.049,0.254,Feb
2012-02-21,0.048,0.254,Feb
2012-02-22,0.080,0.254,Feb
2012-02-23,1.326,0.254,Feb
2012-02-24,0.267,0.254,Feb
2012-02-25,0.502,0.254,Feb
2012-02-26,0.147,0.254,Feb
