,precip_mm_ERA5_4km,FAIRBANKS INTL AP,month
1968-01-21,0.000,0.000,Jan
1968-01-22,1.257,0.000,Jan
1968-01-23,1.424,0.254,Jan
1968-01-24,0.261,0.254,Jan
1968-01-25,5.375,7.366,Jan
1968-01-26,16.348,14.224,Jan
1968-01-27,5.101,2.286,Jan
1968-01-28,4.862,3.302,Jan
1968-01-29,2.208,0.254,Jan
1968-01-30,0.033,0.000,Jan
1968-01-31,0.000,0.000,Jan
1968-02-01,0.000,0.000,Feb
1968-02-02,0.008,0.000,Feb
1968-02-03,0.000,0.000,Feb
1968-02-04,0.000,0.000,Feb
1968-02-05,0.000,0.000,Feb
1968-02-06,0.651,0.254,Feb
1968-02-07,2.963,0.254,Feb
1968-02-08,1.044,0.000,Feb
1968-02-09,0.496,0.000,Feb
1968-02-10,0.559,0.000,Feb
1968-02-11,0.165,0.000,Feb
1968-02-12,0.000,0.000,Feb
1968-02-13,0.000,0.000,Feb
1968-02-14,0.042,0.000,Feb
1968-02-15,0.069,0.254,Feb
1968-02-16,1.470,1.270,Feb
1968-02-17,0.606,0.254,Feb
1968-02-18,0.312,0.254,Feb
1968-02-19,1.848,0.254,Feb
1968-02-20,3.301,0.508,Feb
1968-02-21,1.078,0.254,Feb
1968-02-22,0.041,0.254,Feb
1968-02-23,0.061,1.524,Feb
1968-02-24,0.207,0.254,Feb
1968-02-25,0.033,0.000,Feb
1968-02-26,0.283,0.000,Feb
1968-02-27,0.161,0.000,Feb
1968-02-28,1.245,0.000,Feb
1968-02-29,1.285,0.000,Feb
1968-03-01,2.882,0.000,Mar
1968-03-02,0.132,0.000,Mar
1968-03-03,0.052,0.000,Mar
1968-03-04,0.223,0.000,Mar
1968-03-05,0.014,0.000,Mar
1968-03-06,0.007,0.000,Mar
1968-03-07,0.055,0.000,Mar
1968-03-08,0.000,0.000,Mar
1968-03-09,0.000,0.000,Mar
1968-03-10,0.020,0.000,Mar
1968-03-11,0.000,0.000,Mar
1968-03-12,0.040,0.254,Mar
1968-03-13,0.115,0.000,Mar
1968-03-14,0.003,0.000,Mar
1968-03-15,0.000,0.000,Mar
1968-03-16,0.000,0.000,Mar
1968-03-17,0.015,0.000,Mar
1968-03-18,0.020,0.000,Mar
1968-03-19,0.011,0.000,Mar
1968-03-20,1.360,0.000,Mar
1968-03-21,0.295,0.000,Mar
1968-03-22,0.749,0.254,Mar
1968-03-23,0.135,0.254,Mar
1968-03-24,0.053,0.254,Mar
1968-03-25,0.000,0.000,Mar
1968-03-26,0.000,0.000,Mar
1968-03-27,0.004,0.000,Mar
1968-03-28,0.395,0.254,Mar
1968-03-29,0.201,0.000,Mar
1968-03-30,0.043,0.000,Mar
1968-03-31,0.014,0.000,Mar
1968-04-01,0.000,0.000,Apr
1968-04-02,0.004,0.000,Apr
1968-04-03,0.003,0.000,Apr
1968-04-04,0.008,0.000,Apr
1968-04-05,0.013,0.000,Apr
1968-04-06,0.232,0.000,Apr
1968-04-07,0.711,0.254,Apr
1968-04-08,4.712,1.270,Apr
1968-04-09,3.310,0.508,Apr
1968-04-10,0.019,0.000,Apr
1968-04-11,0.000,0.000,Apr
1968-04-12,0.000,0.000,Apr
1968-04-13,0.008,0.000,Apr
1968-04-14,0.041,0.000,Apr
1968-04-15,0.062,0.000,Apr
1968-04-16,0.009,0.000,Apr
1968-04-17,0.054,0.000,Apr
1968-04-18,0.229,0.254,Apr
1968-04-19,2.369,5.080,Apr
1968-04-20,0.473,0.508,Apr
1968-04-21,0.000,0.000,Apr
1968-04-22,0.000,0.000,Apr
1968-04-23,0.000,0.000,Apr
1968-04-24,0.000,0.000,Apr
1968-04-25,0.218,0.000,Apr
1968-04-26,2.040,0.000,Apr
1968-04-27,3.857,0.254,Apr
1968-04-28,0.069,0.254,Apr
1968-04-29,0.017,0.254,Apr
1968-04-30,0.002,0.000,Apr
1968-05-01,0.000,0.000,May
1968-05-02,0.026,0.000,May
1968-05-03,0.011,0.000,May
1968-05-04,0.060,0.254,May
1968-05-05,0.094,0.254,May
1968-05-06,3.251,0.000,May
1968-05-07,0.013,0.000,May
1968-05-08,0.207,0.000,May
1968-05-09,0.141,0.000,May
1968-05-10,3.413,2.794,May
1968-05-11,17.186,11.938,May
1968-05-12,0.202,0.000,May
1968-05-13,0.000,0.000,May
1968-05-14,0.028,0.000,May
1968-05-15,0.002,0.000,May
1968-05-16,0.545,0.254,May
1968-05-17,4.877,1.778,May
1968-05-18,0.000,0.000,May
1968-05-19,0.011,0.000,May
1968-05-20,0.000,0.000,May
1968-05-21,0.001,0.000,May
1968-05-22,0.000,0.254,May
1968-05-23,0.001,0.000,May
1968-05-24,0.403,0.000,May
1968-05-25,0.336,0.000,May
1968-05-26,1.625,0.254,May
1968-05-27,1.282,0.254,May
1968-05-28,8.941,0.508,May
1968-05-29,2.148,0.254,May
1968-05-30,0.071,0.000,May
1968-05-31,0.332,0.000,May
1968-06-01,0.944,2.540,Jun
1968-06-02,0.312,0.508,Jun
1968-06-03,10.775,6.858,Jun
1968-06-04,3.045,1.524,Jun
1968-06-05,0.047,1.524,Jun
1968-06-06,0.003,0.508,Jun
1968-06-07,21.698,1.778,Jun
1968-06-08,0.045,0.254,Jun
1968-06-09,6.584,0.000,Jun
1968-06-10,0.383,0.000,Jun
1968-06-11,0.000,0.000,Jun
1968-06-12,0.001,0.000,Jun
1968-06-13,0.002,0.000,Jun
1968-06-14,11.425,3.302,Jun
1968-06-15,2.977,10.922,Jun
1968-06-16,5.371,5.842,Jun
1968-06-17,3.993,0.000,Jun
1968-06-18,4.969,0.254,Jun
1968-06-19,9.561,0.254,Jun
1968-06-20,1.309,0.254,Jun
1968-06-21,7.007,2.286,Jun
1968-06-22,0.298,0.254,Jun
1968-06-23,0.721,0.000,Jun
1968-06-24,0.086,0.000,Jun
1968-06-25,2.354,0.000,Jun
1968-06-26,26.220,0.254,Jun
1968-06-27,3.413,0.000,Jun
1968-06-28,0.000,0.000,Jun
1968-06-29,0.171,0.254,Jun
1968-06-30,0.274,0.762,Jun
1968-07-01,0.583,0.762,Jul
1968-07-02,0.289,2.794,Jul
1968-07-03,1.001,1.016,Jul
1968-07-04,0.683,0.000,Jul
1968-07-05,0.126,0.000,Jul
1968-07-06,0.002,0.000,Jul
1968-07-07,0.000,0.000,Jul
1968-07-08,0.001,0.000,Jul
1968-07-09,4.031,0.508,Jul
1968-07-10,0.000,0.000,Jul
1968-07-11,0.052,0.000,Jul
1968-07-12,3.687,0.000,Jul
1968-07-13,0.540,0.000,Jul
1968-07-14,16.224,1.778,Jul
1968-07-15,0.245,0.254,Jul
1968-07-16,0.001,0.000,Jul
1968-07-17,0.000,0.254,Jul
1968-07-18,0.000,0.000,Jul
1968-07-19,0.000,0.000,Jul
1968-07-20,0.000,0.000,Jul
1968-07-21,0.000,0.000,Jul
1968-07-22,0.000,0.000,Jul
1968-07-23,0.000,0.000,Jul
1968-07-24,0.759,0.254,Jul
1968-07-25,0.000,0.000,Jul
1968-07-26,0.000,0.000,Jul
1968-07-27,49.189,0.254,Jul
1968-07-28,2.666,1.778,Jul
1968-07-29,0.006,0.000,Jul
1968-07-30,0.010,1.524,Jul
1968-07-31,3.849,11.176,Jul
1968-08-01,0.331,2.540,Aug
1968-08-02,0.001,0.000,Aug
1968-08-03,0.296,0.000,Aug
1968-08-04,0.006,0.254,Aug
1968-08-05,17.513,4.318,Aug
1968-08-06,0.027,0.254,Aug
1968-08-07,0.000,0.000,Aug
1968-08-08,0.000,0.000,Aug
1968-08-09,0.000,0.000,Aug
1968-08-10,0.000,0.000,Aug
1968-08-11,0.000,0.000,Aug
1968-08-12,0.000,0.000,Aug
1968-08-13,0.000,0.000,Aug
1968-08-14,0.446,0.000,Aug
1968-08-15,0.285,0.000,Aug
1968-08-16,3.172,0.000,Aug
1968-08-17,1.004,4.064,Aug
1968-08-18,0.000,0.000,Aug
1968-08-19,0.000,0.762,Aug
1968-08-20,0.003,0.000,Aug
1968-08-21,1.523,3.302,Aug
1968-08-22,0.537,7.112,Aug
1968-08-23,5.511,0.000,Aug
1968-08-24,0.003,0.000,Aug
1968-08-25,0.014,0.000,Aug
1968-08-26,0.000,0.000,Aug
1968-08-27,0.085,0.000,Aug
1968-08-28,10.154,1.778,Aug
1968-08-29,0.042,0.508,Aug
1968-08-30,0.000,0.000,Aug
1968-08-31,0.000,0.000,Aug
1968-09-01,0.017,0.000,Sep
1968-09-02,0.000,0.000,Sep
1968-09-03,0.000,0.000,Sep
1968-09-04,0.000,0.000,Sep
1968-09-05,0.134,0.000,Sep
1968-09-06,0.000,0.000,Sep
1968-09-07,0.000,0.000,Sep
1968-09-08,0.290,0.000,Sep
1968-09-09,0.031,0.000,Sep
1968-09-10,0.000,0.254,Sep
1968-09-11,3.996,0.508,Sep
1968-09-12,3.375,1.778,Sep
1968-09-13,0.002,0.000,Sep
1968-09-14,0.000,0.254,Sep
1968-09-15,0.001,0.000,Sep
1968-09-16,0.136,0.254,Sep
1968-09-17,0.083,0.000,Sep
1968-09-18,2.424,0.254,Sep
1968-09-19,0.491,0.762,Sep
1968-09-20,0.079,0.000,Sep
1968-09-21,0.000,0.000,Sep
1968-09-22,0.116,0.000,Sep
1968-09-23,5.088,0.254,Sep
1968-09-24,0.000,0.000,Sep
1968-09-25,0.392,0.254,Sep
1968-09-26,1.872,0.000,Sep
1968-09-27,0.425,0.254,Sep
1968-09-28,0.381,0.000,Sep
1968-09-29,1.679,0.254,Sep
1968-09-30,0.581,0.000,Sep
1968-10-01,0.002,0.000,Oct
1968-10-02,0.229,0.254,Oct
1968-10-03,0.410,2.286,Oct
1968-10-04,1.346,1.524,Oct
1968-10-05,0.887,0.508,Oct
1968-10-06,0.054,0.000,Oct
1968-10-07,0.085,0.000,Oct
1968-10-08,0.000,0.000,Oct
1968-10-09,0.439,0.254,Oct
1968-10-10,2.980,0.254,Oct
1968-10-11,0.002,0.000,Oct
1968-10-12,0.000,0.000,Oct
1968-10-13,0.000,0.000,Oct
1968-10-14,0.001,0.000,Oct
1968-10-15,0.421,0.254,Oct
1968-10-16,0.664,1.016,Oct
1968-10-17,0.080,0.508,Oct
1968-10-18,0.000,0.254,Oct
1968-10-19,0.014,0.254,Oct
1968-10-20,0.000,0.254,Oct
1968-10-21,0.115,0.254,Oct
1968-10-22,1.537,0.254,Oct
1968-10-23,0.583,0.254,Oct
1968-10-24,0.080,0.000,Oct
1968-10-25,0.044,0.000,Oct
1968-10-26,0.014,0.000,Oct
1968-10-27,1.037,0.762,Oct
1968-10-28,0.210,0.254,Oct
1968-10-29,0.001,0.000,Oct
1968-10-30,0.011,0.000,Oct
1968-10-31,0.000,0.000,Oct
1968-11-01,0.000,0.000,Nov
1968-11-02,3.741,0.000,Nov
1968-11-03,0.053,0.000,Nov
1968-11-04,0.000,0.000,Nov
1968-11-05,0.000,0.000,Nov
1968-11-06,0.020,0.000,Nov
1968-11-07,0.001,0.000,Nov
1968-11-08,0.559,0.254,Nov
1968-11-09,1.260,0.762,Nov
1968-11-10,4.125,2.032,Nov
1968-11-11,1.118,0.254,Nov
1968-11-12,0.000,0.000,Nov
1968-11-13,0.063,0.000,Nov
1968-11-14,0.070,0.254,Nov
1968-11-15,0.000,0.000,Nov
1968-11-16,0.003,0.000,Nov
1968-11-17,0.000,0.000,Nov
1968-11-18,0.000,0.000,Nov
1968-11-19,0.000,0.000,Nov
1968-11-20,2.261,0.762,Nov
1968-11-21,0.622,0.254,Nov
1968-11-22,0.094,0.000,Nov
1968-11-23,0.607,0.000,Nov
1968-11-24,0.096,0.000,Nov
1968-11-25,0.024,0.000,Nov
1968-11-26,6.399,0.762,Nov
1968-11-27,0.161,0.254,Nov
1968-11-28,0.225,0.254,Nov
1968-11-29,3.808,1.524,Nov
1968-11-30,0.459,0.254,Nov
1968-12-01,0.015,0.254,Dec
1968-12-02,0.253,0.254,Dec
1968-12-03,0.380,0.254,Dec
1968-12-04,0.620,0.254,Dec
1968-12-05,0.077,0.000,Dec
1968-12-06,0.014,0.254,Dec
1968-12-07,0.011,0.254,Dec
1968-12-08,0.000,0.000,Dec
1968-12-09,0.000,0.000,Dec
1968-12-10,0.036,0.000,Dec
1968-12-11,0.020,0.000,Dec
1968-12-12,0.150,0.000,Dec
1968-12-13,0.004,0.000,Dec
1968-12-14,0.001,0.254,Dec
1968-12-15,0.071,0.000,Dec
1968-12-16,0.764,0.254,Dec
1968-12-17,0.716,0.254,Dec
1968-12-18,24.285,20.320,Dec
1968-12-19,18.651,14.224,Dec
1968-12-20,1.243,0.254,Dec
1968-12-21,0.000,0.000,Dec
1968-12-22,0.014,0.000,Dec
1968-12-23,0.007,0.254,Dec
1968-12-24,0.684,0.254,Dec
1968-12-25,0.000,0.254,Dec
1968-12-26,0.000,0.000,Dec
1968-12-27,0.001,0.000,Dec
1968-12-28,0.000,0.000,Dec
1968-12-29,0.000,0.000,Dec
1968-12-30,0.017,0.000,Dec
1968-12-31,0.017,0.000,Dec
1969-01-01,0.021,0.000,Jan
1969-01-02,0.000,0.000,Jan
1969-01-03,0.000,0.000,Jan
1969-01-04,0.000,0.000,Jan
1969-01-05,0.010,0.000,Jan
1969-01-06,1.662,3.556,Jan
1969-01-07,5.495,5.334,Jan
1969-01-08,0.041,0.000,Jan
1969-01-09,0.000,0.000,Jan
1969-01-10,0.000,0.000,Jan
1969-01-11,0.000,0.000,Jan
1969-01-12,0.000,0.000,Jan
1969-01-13,0.000,0.000,Jan
1969-01-14,0.000,0.000,Jan
1969-01-15,0.000,0.000,Jan
1969-01-16,0.000,0.000,Jan
1969-01-17,0.000,0.000,Jan
1969-01-18,0.000,0.000,Jan
1969-01-19,0.000,0.000,Jan
1969-01-20,0.319,0.000,Jan
1969-01-21,2.836,1.778,Jan
1969-01-22,1.935,3.048,Jan
1969-01-23,1.510,0.254,Jan
1969-01-24,0.006,0.254,Jan
1969-01-25,0.183,0.254,Jan
1969-01-26,0.064,0.000,Jan
1969-01-27,0.476,0.254,Jan
1969-01-28,0.004,0.254,Jan
1969-01-29,0.338,0.254,Jan
1969-01-30,1.709,0.254,Jan
1969-01-31,0.330,0.254,Jan
1969-02-01,0.126,0.254,Feb
1969-02-02,0.000,0.000,Feb
1969-02-03,0.000,0.000,Feb
1969-02-04,0.000,0.000,Feb
1969-02-05,0.048,0.000,Feb
1969-02-06,0.079,0.000,Feb
1969-02-07,0.000,0.000,Feb
1969-02-08,0.018,0.254,Feb
1969-02-09,0.016,0.000,Feb
1969-02-10,0.000,0.000,Feb
1969-02-11,0.002,1.524,Feb
1969-02-12,0.032,0.000,Feb
1969-02-13,0.000,0.000,Feb
1969-02-14,0.000,0.000,Feb
1969-02-15,0.024,0.000,Feb
1969-02-16,0.000,0.000,Feb
1969-02-17,0.000,0.000,Feb
1969-02-18,0.022,0.000,Feb
1969-02-19,0.001,0.000,Feb
1969-02-20,0.052,0.000,Feb
1969-02-21,1.319,0.254,Feb
1969-02-22,0.071,0.000,Feb
1969-02-23,1.812,0.762,Feb
1969-02-24,0.100,0.000,Feb
1969-02-25,0.051,0.000,Feb
1969-02-26,0.157,0.000,Feb
1969-02-27,0.254,0.000,Feb
1969-02-28,0.231,0.000,Feb
1969-03-01,0.000,0.000,Mar
1969-03-02,0.015,0.000,Mar
1969-03-03,0.101,0.000,Mar
1969-03-04,0.039,0.000,Mar
1969-03-05,0.107,0.000,Mar
1969-03-06,0.294,0.000,Mar
1969-03-07,0.062,0.000,Mar
1969-03-08,0.017,0.000,Mar
1969-03-09,0.071,0.000,Mar
1969-03-10,0.018,0.000,Mar
1969-03-11,1.286,0.254,Mar
1969-03-12,0.111,2.032,Mar
1969-03-13,1.088,0.254,Mar
1969-03-14,0.935,0.000,Mar
1969-03-15,0.002,0.000,Mar
1969-03-16,0.053,0.254,Mar
1969-03-17,0.000,0.000,Mar
1969-03-18,0.007,0.000,Mar
1969-03-19,0.000,0.000,Mar
1969-03-20,0.312,0.000,Mar
1969-03-21,4.278,5.588,Mar
1969-03-22,3.097,3.810,Mar
1969-03-23,1.613,3.556,Mar
1969-03-24,0.035,0.254,Mar
1969-03-25,0.073,0.254,Mar
1969-03-26,0.103,0.254,Mar
1969-03-27,0.027,0.254,Mar
1969-03-28,0.004,0.000,Mar
1969-03-29,0.089,0.000,Mar
1969-03-30,0.170,0.000,Mar
1969-03-31,0.238,0.000,Mar
1969-04-01,0.150,0.000,Apr
1969-04-02,0.204,0.000,Apr
1969-04-03,2.468,0.254,Apr
1969-04-04,2.696,0.254,Apr
1969-04-05,0.012,0.000,Apr
1969-04-06,0.004,0.000,Apr
1969-04-07,0.195,0.000,Apr
1969-04-08,0.011,0.000,Apr
1969-04-09,0.010,0.000,Apr
1969-04-10,0.082,0.000,Apr
1969-04-11,0.251,0.000,Apr
1969-04-12,0.140,0.000,Apr
1969-04-13,0.061,0.000,Apr
1969-04-14,0.065,0.000,Apr
1969-04-15,0.000,0.000,Apr
1969-04-16,0.000,0.000,Apr
1969-04-17,0.011,0.000,Apr
1969-04-18,0.111,0.000,Apr
1969-04-19,0.032,0.000,Apr
1969-04-20,0.023,0.000,Apr
1969-04-21,0.682,0.000,Apr
1969-04-22,0.001,0.000,Apr
1969-04-23,0.000,0.000,Apr
1969-04-24,0.000,0.000,Apr
1969-04-25,0.125,0.000,Apr
1969-04-26,0.106,0.000,Apr
1969-04-27,0.242,0.000,Apr
1969-04-28,0.001,0.000,Apr
1969-04-29,0.009,0.000,Apr
1969-04-30,0.042,0.000,Apr
1969-05-01,0.002,0.000,May
1969-05-02,0.002,0.000,May
1969-05-03,0.102,0.000,May
1969-05-04,0.025,0.000,May
1969-05-05,0.285,0.000,May
1969-05-06,0.269,0.000,May
1969-05-07,0.919,0.254,May
1969-05-08,0.035,1.016,May
1969-05-09,1.853,0.508,May
1969-05-10,0.000,0.000,May
1969-05-11,0.535,0.254,May
1969-05-12,3.721,3.810,May
1969-05-13,1.369,13.716,May
1969-05-14,0.000,0.000,May
1969-05-15,2.925,0.254,May
1969-05-16,0.939,0.254,May
1969-05-17,0.000,0.000,May
1969-05-18,0.000,0.000,May
1969-05-19,0.000,0.000,May
1969-05-20,0.000,0.000,May
1969-05-21,0.001,0.000,May
1969-05-22,0.034,1.016,May
1969-05-23,0.441,4.064,May
1969-05-24,0.000,0.000,May
1969-05-25,0.000,0.000,May
1969-05-26,1.240,0.000,May
1969-05-27,0.750,0.254,May
1969-05-28,0.546,0.000,May
1969-05-29,0.000,0.000,May
1969-05-30,0.046,0.254,May
1969-05-31,6.250,0.254,May
1969-06-01,0.407,1.016,Jun
1969-06-02,0.004,0.000,Jun
1969-06-03,0.000,0.000,Jun
1969-06-04,4.835,5.080,Jun
1969-06-05,2.409,0.000,Jun
1969-06-06,0.053,0.000,Jun
1969-06-07,0.003,0.000,Jun
1969-06-08,0.107,0.000,Jun
1969-06-09,8.633,0.000,Jun
1969-06-10,0.051,0.000,Jun
1969-06-11,0.041,0.000,Jun
1969-06-12,0.000,0.000,Jun
1969-06-13,0.029,0.000,Jun
1969-06-14,0.000,0.000,Jun
1969-06-15,0.000,0.000,Jun
1969-06-16,4.559,0.254,Jun
1969-06-17,5.177,0.254,Jun
1969-06-18,0.000,0.000,Jun
1969-06-19,0.000,0.000,Jun
1969-06-20,0.000,0.254,Jun
1969-06-21,0.000,0.000,Jun
1969-06-22,0.000,0.000,Jun
1969-06-23,0.000,0.000,Jun
1969-06-24,0.000,0.000,Jun
1969-06-25,0.038,0.000,Jun
1969-06-26,0.000,0.000,Jun
1969-06-27,0.000,0.000,Jun
1969-06-28,0.000,0.000,Jun
1969-06-29,18.595,2.286,Jun
1969-06-30,6.806,1.524,Jun
1969-07-01,0.000,1.016,Jul
1969-07-02,1.955,1.270,Jul
1969-07-03,0.000,1.270,Jul
1969-07-04,0.012,0.000,Jul
1969-07-05,4.139,0.000,Jul
1969-07-06,0.050,0.000,Jul
1969-07-07,8.620,0.000,Jul
1969-07-08,1.684,0.254,Jul
1969-07-09,9.297,0.254,Jul
1969-07-10,9.135,0.254,Jul
1969-07-11,0.294,1.524,Jul
1969-07-12,0.552,0.000,Jul
1969-07-13,8.683,0.254,Jul
1969-07-14,0.059,0.000,Jul
1969-07-15,0.233,9.398,Jul
1969-07-16,1.165,1.524,Jul
1969-07-17,0.278,0.000,Jul
1969-07-18,0.851,0.254,Jul
1969-07-19,0.036,0.254,Jul
1969-07-20,0.038,0.254,Jul
1969-07-21,1.845,2.286,Jul
1969-07-22,0.541,0.508,Jul
1969-07-23,2.030,2.032,Jul
1969-07-24,9.239,2.286,Jul
1969-07-25,5.640,0.254,Jul
1969-07-26,3.387,1.270,Jul
1969-07-27,2.774,0.254,Jul
1969-07-28,7.075,2.794,Jul
1969-07-29,4.645,6.096,Jul
1969-07-30,0.000,0.254,Jul
1969-07-31,0.000,0.000,Jul
1969-08-01,0.001,0.762,Aug
1969-08-02,5.640,3.048,Aug
1969-08-03,3.150,4.318,Aug
1969-08-04,5.774,11.176,Aug
1969-08-05,8.384,1.778,Aug
1969-08-06,3.724,4.064,Aug
1969-08-07,2.032,1.016,Aug
1969-08-08,0.474,2.794,Aug
1969-08-09,16.394,17.526,Aug
1969-08-10,0.066,0.000,Aug
1969-08-11,0.000,0.000,Aug
1969-08-12,1.225,0.000,Aug
1969-08-13,0.001,0.000,Aug
1969-08-14,0.000,0.000,Aug
1969-08-15,1.625,0.000,Aug
1969-08-16,0.000,0.000,Aug
1969-08-17,0.000,0.000,Aug
1969-08-18,0.000,0.000,Aug
1969-08-19,0.021,0.254,Aug
1969-08-20,0.322,1.524,Aug
1969-08-21,0.297,0.254,Aug
1969-08-22,1.654,0.000,Aug
1969-08-23,1.222,0.254,Aug
1969-08-24,0.000,3.556,Aug
1969-08-25,0.000,0.254,Aug
1969-08-26,0.427,0.000,Aug
1969-08-27,0.000,0.000,Aug
1969-08-28,0.000,0.000,Aug
1969-08-29,0.068,0.000,Aug
1969-08-30,0.000,0.000,Aug
1969-08-31,3.872,0.254,Aug
1969-09-01,4.862,0.254,Sep
1969-09-02,0.000,0.000,Sep
1969-09-03,0.671,0.254,Sep
1969-09-04,0.008,3.302,Sep
1969-09-05,7.107,0.254,Sep
1969-09-06,0.000,0.000,Sep
1969-09-07,0.011,0.000,Sep
1969-09-08,0.002,0.000,Sep
1969-09-09,0.000,0.254,Sep
1969-09-10,2.387,3.810,Sep
1969-09-11,0.020,0.000,Sep
1969-09-12,0.001,0.000,Sep
1969-09-13,0.000,0.000,Sep
1969-09-14,0.000,0.000,Sep
1969-09-15,0.000,0.000,Sep
1969-09-16,0.000,0.000,Sep
1969-09-17,0.000,0.000,Sep
1969-09-18,0.000,0.000,Sep
1969-09-19,0.000,0.000,Sep
1969-09-20,0.000,0.000,Sep
1969-09-21,0.000,0.000,Sep
1969-09-22,0.000,0.000,Sep
1969-09-23,0.000,0.000,Sep
1969-09-24,0.000,0.000,Sep
1969-09-25,0.000,0.000,Sep
1969-09-26,0.000,0.000,Sep
1969-09-27,0.000,0.000,Sep
1969-09-28,0.187,0.000,Sep
1969-09-29,0.412,0.000,Sep
1969-09-30,0.008,0.000,Sep
1969-10-01,0.000,0.000,Oct
1969-10-02,0.881,0.254,Oct
1969-10-03,4.148,0.254,Oct
1969-10-04,3.319,0.254,Oct
1969-10-05,0.009,0.000,Oct
1969-10-06,1.254,0.000,Oct
1969-10-07,0.075,0.000,Oct
1969-10-08,1.749,0.254,Oct
1969-10-09,0.855,0.254,Oct
1969-10-10,0.144,0.000,Oct
1969-10-11,0.420,0.000,Oct
1969-10-12,2.580,0.254,Oct
1969-10-13,0.000,0.000,Oct
1969-10-14,0.000,0.000,Oct
1969-10-15,0.000,0.000,Oct
1969-10-16,0.000,0.000,Oct
1969-10-17,0.000,0.000,Oct
1969-10-18,0.129,0.000,Oct
1969-10-19,0.000,0.000,Oct
1969-10-20,0.000,0.254,Oct
1969-10-21,0.000,0.254,Oct
1969-10-22,0.000,0.254,Oct
1969-10-23,0.000,0.000,Oct
1969-10-24,0.000,0.000,Oct
1969-10-25,0.000,0.000,Oct
1969-10-26,0.000,0.000,Oct
1969-10-27,0.000,0.000,Oct
1969-10-28,0.017,0.000,Oct
1969-10-29,0.502,0.254,Oct
1969-10-30,4.556,1.016,Oct
1969-10-31,4.350,1.524,Oct
1969-11-01,0.062,0.000,Nov
1969-11-02,0.163,0.254,Nov
1969-11-03,0.384,5.588,Nov
1969-11-04,0.336,0.508,Nov
1969-11-05,0.190,0.508,Nov
1969-11-06,0.080,0.254,Nov
1969-11-07,0.949,0.254,Nov
1969-11-08,0.892,1.524,Nov
1969-11-09,0.649,1.778,Nov
1969-11-10,1.355,0.762,Nov
1969-11-11,0.041,0.254,Nov
1969-11-12,0.000,0.000,Nov
1969-11-13,0.002,0.000,Nov
1969-11-14,0.000,0.254,Nov
1969-11-15,0.596,0.254,Nov
1969-11-16,0.031,0.254,Nov
1969-11-17,0.000,0.000,Nov
1969-11-18,0.000,0.000,Nov
1969-11-19,0.000,0.000,Nov
1969-11-20,0.000,0.000,Nov
1969-11-21,0.001,0.000,Nov
1969-11-22,0.059,0.508,Nov
1969-11-23,0.001,0.254,Nov
1969-11-24,0.042,0.000,Nov
1969-11-25,0.304,0.000,Nov
1969-11-26,0.532,0.254,Nov
1969-11-27,0.149,0.000,Nov
1969-11-28,1.562,0.000,Nov
1969-11-29,2.279,0.254,Nov
1969-11-30,0.013,2.286,Nov
1969-12-01,0.073,0.254,Dec
1969-12-02,0.036,0.000,Dec
1969-12-03,0.197,0.000,Dec
1969-12-04,0.069,0.000,Dec
1969-12-05,0.556,0.000,Dec
1969-12-06,0.559,0.000,Dec
1969-12-07,0.002,0.000,Dec
1969-12-08,0.004,0.000,Dec
1969-12-09,0.000,0.000,Dec
1969-12-10,0.000,0.000,Dec
1969-12-11,0.000,0.254,Dec
1969-12-12,0.032,0.254,Dec
1969-12-13,0.058,0.254,Dec
1969-12-14,0.586,0.254,Dec
1969-12-15,0.141,0.000,Dec
1969-12-16,2.303,0.000,Dec
1969-12-17,0.001,0.000,Dec
1969-12-18,0.003,0.000,Dec
1969-12-19,0.007,0.000,Dec
1969-12-20,0.000,0.000,Dec
1969-12-21,0.000,0.000,Dec
1969-12-22,0.000,0.000,Dec
1969-12-23,0.014,0.254,Dec
1969-12-24,0.247,0.000,Dec
1969-12-25,0.031,0.000,Dec
1969-12-26,0.000,0.000,Dec
1969-12-27,0.121,0.254,Dec
1969-12-28,0.927,0.000,Dec
1969-12-29,0.055,0.000,Dec
1969-12-30,0.110,0.254,Dec
1969-12-31,0.309,0.000,Dec
1970-01-01,1.801,0.254,Jan
1970-01-02,0.013,0.508,Jan
1970-01-03,0.000,0.000,Jan
1970-01-04,0.000,0.000,Jan
1970-01-05,0.000,0.000,Jan
1970-01-06,0.090,0.000,Jan
1970-01-07,0.000,0.000,Jan
1970-01-08,0.002,0.000,Jan
1970-01-09,0.001,0.000,Jan
1970-01-10,0.000,0.000,Jan
1970-01-11,0.000,0.000,Jan
1970-01-12,0.001,0.000,Jan
1970-01-13,0.000,0.000,Jan
1970-01-14,0.000,0.000,Jan
1970-01-15,0.000,0.000,Jan
1970-01-16,0.001,0.000,Jan
1970-01-17,0.000,0.254,Jan
1970-01-18,0.000,0.254,Jan
1970-01-19,0.000,0.254,Jan
1970-01-20,0.000,0.000,Jan
1970-01-21,0.000,0.000,Jan
1970-01-22,0.017,0.508,Jan
1970-01-23,0.326,0.254,Jan
1970-01-24,0.000,0.000,Jan
1970-01-25,0.016,0.254,Jan
1970-01-26,0.790,0.254,Jan
1970-01-27,1.788,0.508,Jan
1970-01-28,1.012,0.762,Jan
1970-01-29,0.522,0.254,Jan
1970-01-30,0.000,0.000,Jan
